fid_1,DN,AREA,MEAN,Shape_Leng,Shape_Area,Usable_SR_,Elec_prod_,geometry
63,1,48.00000000000,1544.55428060000,0.00037734922,0.00000000559,74.13860546880,13.29156918840,"MULTIPOLYGON (((86.437042850347325 23.81793941467231, 86.437043004131397 23.81790351913213, 86.437120986144635 23.817903861773857, 86.437120831461243 23.817939667381779, 86.437159821568571 23.817939838252983, 86.437159667784499 23.817975733793105, 86.437"
65,1,256.00000000000,1575.41345978000,0.00115422805,0.00000004107,403.30584570400,72.30467201780,"MULTIPOLYGON (((86.43927955151014 23.817983415802075, 86.439279859977603 23.817911715553294, 86.439357837494242 23.817911966464123, 86.439357992177634 23.817876070924001, 86.439552859077253 23.817876833549064, 86.439553013760644 23.817840938008942, 86.43"
67,1,160.00000000000,1543.51861572000,0.00059847779,0.00000001398,246.96297851500,44.27552278820,"MULTIPOLYGON (((86.438339330995404 23.817908221687105, 86.438339484779476 23.817872416978503, 86.438378474886747 23.817872497917506, 86.438378628670819 23.817836692309527, 86.438417541436422 23.81783677144989, 86.438417696119814 23.817800966741288, 86.43"
70,1,128.00000000000,1546.28146362000,0.00067679835,0.00000001119,197.92402734300,35.48381962210,"MULTIPOLYGON (((86.437749927017592 23.817834381951229, 86.437750081700983 23.81779848641105, 86.437789071808254 23.817798658181573, 86.437789226491645 23.817762762641451, 86.437828215699653 23.817762933512597, 86.437828370383045 23.817727037972475, 86.43"
71,1,112.00000000000,1558.59211077000,0.00044923147,0.00000000979,174.56231640600,31.29553208530,"MULTIPOLYGON (((86.43676582228494 23.817759075421066, 86.436766131651723 23.817687284340764, 86.43680512265837 23.817687456111287, 86.436805276442385 23.817651560571107, 86.43688325845568 23.817651904112154, 86.436882949088897 23.817723604360879, 86.4368"
74,1,480.00000000000,1578.61996663000,0.00194657831,0.00000007238,757.73758398200,135.84719405600,"MULTIPOLYGON (((86.439514950854345 23.81762557466061, 86.439515260221128 23.817553873512509, 86.439676078788068 23.817554488648796, 86.43967623257214 23.817518592209296, 86.439910164222738 23.81751943667274, 86.439910318906129 23.817479099380989, 86.4401"
75,1,112.00000000000,1541.51747349000,0.00052981012,0.00000001014,172.64995703100,30.95268429650,"MULTIPOLYGON (((86.437868286792082 23.817512017265813, 86.437868596158864 23.81743578353462, 86.437946575474143 23.817436036244146, 86.43794626700668 23.817512269076019, 86.437985257114008 23.817512440846542, 86.437984947747225 23.817584141095267, 86.437"
76,1,80.00000000000,1546.65156250000,0.00038632400,0.00000000891,123.73212500000,22.18269537000,"MULTIPOLYGON (((86.439359536313589 23.817517477049989, 86.439359845680372 23.817441243318797, 86.439476811505699 23.81744166600015, 86.439476425696569 23.817517897932703, 86.439359536313589 23.817517477049989)))"
77,1,48.00000000000,1547.51342773000,0.00037123344,0.00000000559,74.28064453100,13.31703395150,"MULTIPOLYGON (((86.441796473328623 23.817450097144331, 86.441796628012014 23.817414201604151, 86.441835614522063 23.817414371576035, 86.441835769205454 23.817378476035913, 86.441874755715446 23.817378646007739, 86.441874292564592 23.81748624269602, 86.44"
79,1,128.00000000000,1540.89230347000,0.00067958372,0.00000001136,197.23421484400,35.36015003730,"MULTIPOLYGON (((86.437985874948254 23.817364506866568, 86.437986028732325 23.817328611326388, 86.438064008946924 23.817328863136595, 86.438063854263532 23.817364758676717, 86.438102844370803 23.817364930447241, 86.43810253500402 23.817436630696022, 86.43"
80,1,144.00000000000,1544.09418403000,0.00060512432,0.00000001506,222.34956250000,39.86282956510,"MULTIPOLYGON (((86.439515646030316 23.817477642479275, 86.439516417648633 23.81729834464295, 86.439555406856584 23.817298425581953, 86.439555252173193 23.817334321122075, 86.439599104914805 23.817334513577009, 86.439598333296487 23.817518343097106, 86.43"
81,1,128.00000000000,1477.13966370000,0.00044912944,0.00000001259,189.07387695400,33.89716466020,"MULTIPOLYGON (((86.439282021947804 23.817405096867788, 86.439282485098659 23.817297500179563, 86.439399451823306 23.817297922860917, 86.439398988672451 23.817405518649821, 86.439282021947804 23.817405096867788)))"
83,1,64.00000000000,1557.04119873000,0.00038087546,0.00000000577,99.65063671870,17.86536615090,"MULTIPOLYGON (((86.440223151677174 23.817265000479438, 86.440223305461245 23.817229104939315, 86.440306145612169 23.817229467366076, 86.440305682461315 23.8173370640543, 86.440266695052003 23.817336893183096, 86.440267003519466 23.817265192934371, 86.440"
85,1,256.00000000000,1444.16688538000,0.00292525783,0.00000011116,369.70672265700,66.28102123800,"MULTIPOLYGON (((86.441129135900951 23.817375930954483, 86.44113006220266 23.817160737578035, 86.441169049612029 23.817160817617662, 86.44116920429542 23.81712501200974, 86.441286166523412 23.817125432892453, 86.441286321206803 23.817089537352331, 86.4414"
86,1,2064.00000000000,1521.74716116000,0.00294087114,0.00000028666,3140.88614063000,563.09806729300,"MULTIPOLYGON (((86.437006021310879 23.8174326251156, 86.437006484461733 23.817325028427376, 86.437045475468381 23.817325200197899, 86.437045629252452 23.81728930465772, 86.4370846202591 23.817289476428243, 86.437084774942491 23.817253580888121, 86.437162"
88,1,96.00000000000,1551.79103597000,0.00045190945,0.00000000997,148.97193945300,26.70768930520,"MULTIPOLYGON (((86.442778471849067 23.816875237002648, 86.442778934999922 23.816767640314424, 86.442856907120643 23.816767889426615, 86.442856290185716 23.816915915137429, 86.442817303675668 23.816915745165545, 86.442817458359059 23.816875406974475, 86.4"
89,1,992.00000000000,1434.55740553000,0.00758748100,0.00000032742,1423.08094629000,255.12995205000,"MULTIPOLYGON (((86.440269010806276 23.816794378058148, 86.440269319273739 23.816722676910047, 86.44038628419969 23.81672309869208, 86.440386437983761 23.816687203151957, 86.440464414601138 23.816687543994988, 86.440464568385153 23.816651648454865, 86.440"
91,1,224.00000000000,1509.66467285000,0.00301297006,0.00000010470,338.16488671800,60.62620089090,"MULTIPOLYGON (((86.440893589067912 23.816617358204553, 86.440893743751303 23.816581462664431, 86.440976583002964 23.816581734259671, 86.440976736787036 23.816545928651749, 86.441054712505036 23.816546179562579, 86.441054866289107 23.816510283123137, 86.4"
